run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.best_iteration,metrics.diag_n_pos,metrics.val_pr_auc,metrics.test_f1,metrics.threshold,metrics.fit_seconds,metrics.test_p_at_r50,metrics.test_roc_auc,metrics.diag_n,metrics.val_f1,metrics.test_pr_auc,metrics.diag_precision,metrics.diag_recall,metrics.ts_f1,metrics.test_p_at_r80,metrics.ts_pr_auc,params.model.patience,params.model.epochs,params.sampler,params.seed,params.device,params.model.weight_decay,params.model.layers,params.trial0_source,params.model.undirected,params.trials_completed,params.model.hidden,params.model.dropout,params.model.lr,params.model.early_stopping_rounds,params.model.n_estimators,params.dataset_version,params.seeds,tags.features,tags.mlflow.runName,tags.git_commit,tags.dataset,tags.mlflow.parentRunId,tags.mlflow.user,tags.mlflow.source.name,tags.model,tags.regime,tags.mlflow.source.type,tags.feature_version,tags.split_hash,tags.dataset_version,tags.kind
e88be1ed197c487fbe3b810cf96b7f26,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/e88be1ed197c487fbe3b810cf96b7f26/artifacts,2026-09-19 07:12:59.619000+00:00,2026-09-19 07:16:16.826000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.1,"[0, 1, 2, 3, 4]",,elliptic_drift.7a19cb9,7a19cb9,elliptic_pp,,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,,,LOCAL,,,,parent
bb99ad9043d74cc0b3b267212fcf2367,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/bb99ad9043d74cc0b3b267212fcf2367/artifacts,2026-09-19 07:12:29.284000+00:00,2026-09-19 07:12:29.431000+00:00,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,3.8255415949988674,0.9975903614457832,0.8748915057179286,13123.0,0.9382716049382716,0.7148052327148748,0.967280163599182,0.571256038647343,0.03508771929824561,0.1588785046728972,0.14020357858066365,,,none,4,cuda,,,xgboost_defaults,,0,,,,50,1000,,,base_gfp,temporal.xgb.base_gfp.s4,7a19cb9-dirty,elliptic_pp,024fc545908d4306977a7be782c10de6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
a9305659bacd4dfda0ed87b37efb5e1a,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/a9305659bacd4dfda0ed87b37efb5e1a/artifacts,2026-09-19 07:12:14.600000+00:00,2026-09-19 07:12:14.748000+00:00,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,3.0375557679999474,0.9975903614457832,0.8748915057179286,13123.0,0.9382716049382716,0.7148052327148748,0.967280163599182,0.571256038647343,0.03508771929824561,0.1588785046728972,0.14020357858066365,,,none,3,cuda,,,xgboost_defaults,,0,,,,50,1000,,,base_gfp,temporal.xgb.base_gfp.s3,7a19cb9-dirty,elliptic_pp,024fc545908d4306977a7be782c10de6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
b5f8fb6426844e80870459755c01b90f,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/b5f8fb6426844e80870459755c01b90f/artifacts,2026-09-19 07:11:57.977000+00:00,2026-09-19 07:11:58.122000+00:00,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,3.343214436999915,0.9975903614457832,0.8748915057179286,13123.0,0.9382716049382716,0.7148052327148748,0.967280163599182,0.571256038647343,0.03508771929824561,0.1588785046728972,0.14020357858066365,,,none,2,cuda,,,xgboost_defaults,,0,,,,50,1000,,,base_gfp,temporal.xgb.base_gfp.s2,7a19cb9-dirty,elliptic_pp,024fc545908d4306977a7be782c10de6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
7f8fdc0bf9994be686a0cb5aa0aa64c0,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/7f8fdc0bf9994be686a0cb5aa0aa64c0/artifacts,2026-09-19 07:11:43.530000+00:00,2026-09-19 07:11:43.689000+00:00,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,2.9848904440004844,0.9975903614457832,0.8748915057179286,13123.0,0.9382716049382716,0.7148052327148748,0.967280163599182,0.571256038647343,0.03508771929824561,0.1588785046728972,0.14020357858066365,,,none,1,cuda,,,xgboost_defaults,,0,,,,50,1000,,,base_gfp,temporal.xgb.base_gfp.s1,7a19cb9-dirty,elliptic_pp,024fc545908d4306977a7be782c10de6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
e8b3fabfdfa044eb89c911174d043671,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/e8b3fabfdfa044eb89c911174d043671/artifacts,2026-09-19 07:11:27.087000+00:00,2026-09-19 07:11:27.242000+00:00,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.2050834399997257,0.9975903614457832,0.8748915057179286,13123.0,0.9382716049382716,0.7148052327148748,0.967280163599182,0.571256038647343,0.03508771929824561,0.1588785046728972,0.14020357858066365,,,none,0,cuda,,,xgboost_defaults,,0,,,,50,1000,,,base_gfp,temporal.xgb.base_gfp.s0,7a19cb9-dirty,elliptic_pp,024fc545908d4306977a7be782c10de6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
024fc545908d4306977a7be782c10de6,2,RUNNING,/home/abhinawap/StudySes/mulegraph/mlruns/2/024fc545908d4306977a7be782c10de6/artifacts,2026-09-19 07:11:25.624000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.1,"[0, 1, 2, 3, 4]",,elliptic_drift.7a19cb9-dirty,7a19cb9-dirty,elliptic_pp,,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,,,LOCAL,,,,parent
5254274382c6443aabab0834e597c3e5,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/5254274382c6443aabab0834e597c3e5/artifacts,2026-09-19 06:33:55.497000+00:00,2026-09-19 06:33:55.657000+00:00,22.0,828.0,0.8434707183880698,0.5933147632311978,0.8955336809158325,10.396978036000291,0.7379679144385026,0.8931035160202195,13123.0,0.8202020202020202,0.6157943366783138,0.7006578947368421,0.5144927536231884,0.06349206349206349,0.19454225352112675,0.2108893593542925,20,200,neighbor,4,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,base_gfp,temporal.sage.base_gfp.s4,edf06ea,elliptic_pp,f4f4abaf6fc145e9be6af7e8eeb27e45,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
272ccb4f951542779a0954724118cc4d,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/272ccb4f951542779a0954724118cc4d/artifacts,2026-09-19 06:33:33.673000+00:00,2026-09-19 06:33:33.840000+00:00,26.0,828.0,0.848123092553463,0.5588458618071375,0.953489363193512,12.737628258999393,0.6088235294117647,0.869674104590649,13123.0,0.8237791932059447,0.5797721993939219,0.7525562372188139,0.4444444444444444,0.031746031746031744,0.17590872910586364,0.1003578307805312,20,200,neighbor,3,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,base_gfp,temporal.sage.base_gfp.s3,edf06ea,elliptic_pp,f4f4abaf6fc145e9be6af7e8eeb27e45,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
10f2d5c14f6e4ab8bf83de63f427c676,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/10f2d5c14f6e4ab8bf83de63f427c676/artifacts,2026-09-19 06:33:09.115000+00:00,2026-09-19 06:33:09.269000+00:00,26.0,828.0,0.8612613403292624,0.5532484929671801,0.8385275602340698,12.376357937000648,0.6216216216216216,0.8814190403781434,13123.0,0.8323232323232324,0.5686922678044253,0.6210526315789474,0.49879227053140096,0.03125,0.1998794091046126,0.14748915815604302,20,200,neighbor,2,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,base_gfp,temporal.sage.base_gfp.s2,edf06ea,elliptic_pp,f4f4abaf6fc145e9be6af7e8eeb27e45,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
